Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0031646,99.34025461,3.799994966,0.538348221,7.058618971,1.68E-12,4.38E-11,99.34025461,5.44914225,0.567918916,9.594930011,8.40E-22,7.18E-20
FBgn0031689,899.7395063,4.030499313,1.20676026,3.339933745,0.000837984,0.004112834,899.7395063,8.882598895,1.28574368,6.908530084,4.90E-12,1.14E-10
FBgn0031737,909.8036785,3.700899894,0.436513148,8.478323988,2.28E-17,1.15E-15,909.8036785,7.68391287,0.465303118,16.51377902,2.92E-61,2.90E-58
FBgn0031888,1500.054212,2.135715888,0.452500961,4.719804091,2.36E-06,2.34E-05,1500.054212,1.579233296,0.505846741,3.121960008,0.001796513,0.005962742
FBgn0031975,359.9541227,4.050899457,0.465778764,8.697046264,3.41E-18,1.90E-16,359.9541227,4.472965084,0.514050564,8.701410712,3.28E-18,1.71E-16
FBgn0032010,167.1193759,5.051336432,0.428405681,11.79101179,4.34E-32,9.17E-30,167.1193759,2.023359932,0.48312574,4.188060712,2.81E-05,0.000161673
FBgn0032022,114.312186,2.426558915,0.30287045,8.011870808,1.13E-15,4.65E-14,114.312186,2.388923709,0.333039578,7.173092537,7.33E-13,1.87E-11
FBgn0032140,526.1211262,4.479928498,0.404931441,11.06342468,1.89E-28,3.02E-26,526.1211262,1.917717345,0.453723163,4.226624301,2.37E-05,0.000139231
FBgn0032284,119.6645764,3.828824579,0.514076582,7.447965362,9.48E-14,3.06E-12,119.6645764,4.075634425,0.563732787,7.229727489,4.84E-13,1.27E-11
FBgn0032285,198.7314523,8.334785234,0.970735687,8.586050095,9.00E-18,4.75E-16,198.7314523,5.615583169,1.010594683,5.556711572,2.75E-08,3.27E-07
FBgn0032297,790.9707464,3.363169799,0.374455237,8.981500244,2.67E-19,1.72E-17,790.9707464,4.515864203,0.414484832,10.89512537,1.22E-27,1.70E-25
FBgn0032422,89.04900464,3.25236751,0.405894143,8.012846609,1.12E-15,4.63E-14,89.04900464,3.906254908,0.441548393,8.846719787,9.01E-19,5.11E-17
