"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0033250",267.809195646715,24.4339303765006,1.81320825691707,13.4755234448605,2.17934278288162e-41,2.01349479710433e-37
"FBgn0032472",78.2250764145429,23.1720089420358,1.91145117469955,12.122731278071,8.00463047342436e-34,3.69773904719838e-30
"FBgn0004842",100.733051040736,-25.721812519282,2.58526414283218,-9.9493943744965,2.53722550192766e-23,7.81380880410321e-20
"FBgn0040733",90.918798995991,22.5774443531175,2.62949665270662,8.58622289169979,8.98752249111614e-18,2.07589300738555e-14
"FBgn0035956",4.45645826254786,17.6030555874934,2.09897498426225,8.38650089661767,5.00825893484006e-17,9.25426085979747e-14
"FBgn0034046",447.08600431923,-1.82031924917349,0.239158679236736,-7.61134513279199,2.71257798206089e-14,4.17691799604343e-11
"FBgn0034331",145.901175785636,22.4844151806212,3.05567142520922,7.3582568450015,1.86327278374521e-13,2.45925389271743e-10
"FBgn0002629",5.50768414851036,-30.7799194250671,4.23308967344012,-7.27126562382816,3.56134860881334e-13,4.11291247460331e-10
"FBgn0011666",381.564013999991,-5.41485745630057,0.746978808397813,-7.24901080917522,4.19826387186151e-13,4.30975110134761e-10
"FBgn0029766",17752.9159190927,6.73678132205586,0.947262676611321,7.11184076855599,1.14505327384245e-12,1.05791471970304e-09
"FBgn0036422",689.842232982278,6.64440557659479,0.947443892208214,7.01298053767451,2.33293914339332e-12,1.95945679507372e-09
"FBgn0263316",166.350727416175,2.6825027322382,0.386564821690154,6.939334832667,3.93950407129154e-12,3.03308984288854e-09
"FBgn0260484",237.410532283198,-1.36845854138692,0.197622154332975,-6.92462110842691,4.37143925932359e-12,3.10674825514543e-09
"FBgn0051202",205.037406491168,5.17933759382207,0.760904864577375,6.80681361749316,9.97840680696247e-12,6.58503574925188e-09
"FBgn0264562",1382.80771587581,-9.27919676243461,1.42448763141628,-6.51405920120829,7.31466463912789e-11,4.50534577339351e-08
"FBgn0037721",709.741675210952,-8.40303369566119,1.3031189683441,-6.44840102844878,1.13036340717238e-10,6.52714219929101e-08
"FBgn0032524",228.281516116626,1.18875202127158,0.185494354736282,6.40856172125363,1.46898810007723e-10,7.98351826859621e-08
"FBgn0039527",176.241206688484,5.89988020435054,0.924290041354069,6.38314808164255,1.73483997485664e-10,8.90454807094474e-08
"FBgn0039886",187.74048675581,-6.88188517136115,1.08529876163642,-6.34100527396217,2.28270725541513e-10,1.10999643856739e-07
"FBgn0051363",1652.43064897237,-4.42118251486133,0.700139348092291,-6.31471795851493,2.70654622969474e-10,1.19075145791189e-07
"FBgn0035237",3434.35648993613,-4.80058788788585,0.759632638714766,-6.31961772470446,2.62211129669482e-10,1.19075145791189e-07
"FBgn0039429",205.847168239024,6.19158023482212,0.981917398733958,6.30560192008542,2.87076016832673e-10,1.20558878159867e-07
"FBgn0034328",87.4903690382418,21.9271472094763,3.55778008536937,6.16315418135234,7.1310012128747e-10,2.86449218285867e-07
"FBgn0034628",198.199504638829,2.62725114995877,0.428413458855751,6.13251310305678,8.6501581792664e-10,3.3299504757601e-07
"FBgn0035286",87.1892238493799,-7.57312341943289,1.23842994545376,-6.11510037142883,9.64962087055251e-10,3.56611388892138e-07
"FBgn0085325",68.7513575325295,-25.7762971509325,4.30069299908799,-5.99352177809453,2.05344650705268e-09,7.2968431840999e-07
"FBgn0000527",1059.12572257637,7.75215004953755,1.30166111966496,5.95558239577204,2.59147293190710e-09,8.86763645107024e-07
"FBgn0037377",371.917047546757,-4.69397970789964,0.788985142493076,-5.94938922812585,2.69144916932908e-09,8.88082102693979e-07
"FBgn0022160",1557.12735180488,3.37290204967339,0.575313158282369,5.8627236334093,4.55335737515603e-09,1.4506368547954e-06
"FBgn0032889",670.174824517972,2.69605240125655,0.46476571433209,5.80088487192095,6.59658811300289e-09,2.03152925253446e-06
"FBgn0004179",1757.43733658504,-1.10324545543711,0.190456873035755,-5.79262610927142,6.9294257532333e-09,2.06519240432653e-06
"FBgn0004865",2718.53571885434,-8.73897025152364,1.51996316151253,-5.74946187697562,8.9527936475796e-09,2.29763501416633e-06
"FBgn0010385",418.832993711768,11.5824213595192,2.01020455537183,5.76181231336269,8.32155065900973e-09,2.29763501416633e-06
"FBgn0036165",489.858096647077,-5.31265840881965,0.923564146021197,-5.75234371289433,8.80146231821158e-09,2.29763501416633e-06
"FBgn0013679",2713.06237216496,-1.65027592855328,0.286137919085811,-5.76741430784773,8.04969914558069e-09,2.29763501416633e-06
"FBgn0035574",86.3838320683471,-4.26424623656639,0.740880729276517,-5.75564469159631,8.63117562909559e-09,2.29763501416633e-06
"FBgn0050197",260.642530901955,-7.78556345476208,1.36406391655793,-5.70762363864014,1.14564396882187e-08,2.7854222705119e-06
"FBgn0000008",982.290379409416,-6.43207685348067,1.12691501337088,-5.70768583004388,1.14522556589853e-08,2.7854222705119e-06
"FBgn0034883",414.427785185324,1.97974584703435,0.347416138510875,5.69848555544975,1.20876372748207e-08,2.8635302764633e-06
"FBgn0051814",502.637222387508,5.19303731636093,0.917120123250892,5.66233057666787,1.49330788525362e-08,3.44916788796454e-06
"FBgn0034733",379.198403703232,2.82106506106978,0.500755691601561,5.63361557019391,1.76470161904137e-08,3.97660445324957e-06
"FBgn0037021",2004.51093039331,-4.88930379188069,0.871711591085747,-5.60885485736273,2.0366973761127e-08,4.48024929950124e-06
"FBgn0038037",154.273026806025,2.78530092845739,0.498029886538359,5.59263812020818,2.23645113052874e-08,4.80524930115234e-06
"FBgn0028691",987.963194860754,-1.00683584013792,0.180706070124699,-5.57167691955857,2.5229897496295e-08,5.29770506746067e-06
"FBgn0024293",547.394298228402,3.44173937099656,0.618155644236207,5.56775531063729,2.58041831512352e-08,5.2978855140947e-06
"FBgn0264343",24.7298409176148,3.39726845365975,0.612620053369511,5.54547379729771,2.93159237639264e-08,5.76276212031735e-06
"FBgn0030877",153.488173280456,1.76552211528914,0.318233743864726,5.54787840487344,2.89156853155724e-08,5.76276212031735e-06
"FBgn0261859",506.056320796409,2.98866661512704,0.53932655611679,5.5414786852807,2.99928088070565e-08,5.77299084517489e-06
"FBgn0250824",59.6788479530455,-5.60773456810745,1.01861691419781,-5.50524391451296,3.68657489620805e-08,6.95107458491147e-06
"FBgn0013684",1635.76859667636,-1.41398916637582,0.257218516868149,-5.49722929590111,3.85804909637682e-08,7.12890312028508e-06
"FBgn0053556",194.231986789141,-2.60211008535323,0.475159914794709,-5.47628283517448,4.34353246264745e-08,7.86860714164702e-06
"FBgn0040089",101.084408424276,-3.16973567476957,0.579310819665534,-5.47156304900299,4.46083584412141e-08,7.92570430073802e-06
"FBgn0263999",112.507651476797,6.26911805967041,1.15142618649469,5.44465475355881,5.19059607836743e-08,9.04828625812013e-06
"FBgn0286075",350.803035006896,1.27513360634664,0.235019459416745,5.42565117591188,5.77436323233156e-08,9.8795077599095e-06
"FBgn0052512",114.459308950997,-4.05975837719356,0.75423698591958,-5.38260315124142,7.34162796230397e-08,1.2332600135223e-05
"FBgn0082585",458.97331297378,3.06612544601315,0.570923265663456,5.37046855578758,7.8532326403677e-08,1.29564314936352e-05
"FBgn0038680",77.9703652889607,3.28077461409177,0.61338860195505,5.34860707165895,8.86337343095359e-08,1.43664398471193e-05
"FBgn0037230",177.75838670811,6.85998992649421,1.28364669075049,5.34414179222749,9.08464357337081e-08,1.44712106852367e-05
"FBgn0260477",111.079405404144,3.23527800620302,0.606472438099837,5.33458373861076,9.5763986794427e-08,1.49959910846392e-05
"FBgn0034480",143.334628191076,8.21173473178318,1.54219780994468,5.32469614392576,1.01121933342064e-07,1.55710923691221e-05
"FBgn0028543",1279.72450734549,2.63687929755179,0.498508032784606,5.28954224232355,1.22622860674624e-07,1.75988252698022e-05
"FBgn0026576",374.198294330051,2.37306799458007,0.448784035357124,5.28777275397437,1.23814659869806e-07,1.75988252698022e-05
"FBgn0033458",72.817775478079,2.51121465849169,0.473907991537349,5.29894980319988,1.16470646073792e-07,1.75988252698022e-05
"FBgn0085360",133.225211315278,2.73047688815327,0.51634902164218,5.28804505036021,1.23630533900961e-07,1.75988252698022e-05
"FBgn0013717",199.17223876764,-2.96707279937194,0.560956799727359,-5.28930712813183,1.22780574764404e-07,1.75988252698022e-05
"FBgn0037156",100.629583560923,-1.18937836250073,0.225071774027876,-5.28444034192141,1.26089629802344e-07,1.76506377233917e-05
"FBgn0264542",29.3771330066959,4.55786125887259,0.86297982630661,5.28153859445286,1.28103489073903e-07,1.76648975455789e-05
"FBgn0037378",1011.62591025167,-5.41275277024958,1.02612744663917,-5.2749322591241,1.32805134440581e-07,1.80439211337725e-05
"FBgn0034580",469.884473763121,6.48450900880387,1.23237146917605,5.26181364222863,1.42641306725153e-07,1.90994642439666e-05
"FBgn0026602",268.950650448288,-1.43423817849221,0.272992318660157,-5.2537675255166,1.49018957065418e-07,1.96683734903913e-05
"FBgn0034638",1819.34484821073,5.57446615910946,1.06457792881517,5.23631573436206,1.63813627929967e-07,2.13165367386615e-05
"FBgn0039024",148.157967620868,3.83902661237285,0.741693106293208,5.17603113713611,2.2665564672734e-07,2.82982637853229e-05
"FBgn0050151",43.7132534692325,4.59320575473035,0.887359389574776,5.17626320146499,2.26374047715006e-07,2.82982637853229e-05
"FBgn0082598",2369.36375035231,-0.991295159590159,0.191423367328894,-5.1785483320172,2.23619143317941e-07,2.82982637853229e-05
"FBgn0040491",182.455551651862,-5.98458512250871,1.1635459256142,-5.14340258580651,2.69806584754452e-07,3.32365738206184e-05
"FBgn0037819",663.680036492975,3.60347174735301,0.702198157609496,5.13170208195982,2.8713372320848e-07,3.49056377463571e-05
"FBgn0034748",266.932547515957,2.8072603253608,0.54735861960054,5.12874050911909,2.916870752768e-07,3.49986608893813e-05
"FBgn0086372",1421.88716361263,-0.646590159472171,0.126339505004765,-5.11787789138309,3.08992535712669e-07,3.65997697108891e-05
"FBgn0004593",81.1075622134052,-35.0913241921105,6.86899532665769,-5.10865454456281,3.24460956749356e-07,3.79455035368013e-05
"FBgn0053099",106.782034150368,-4.7217906984673,0.92822716266042,-5.08689132187646,3.63980263847721e-07,4.20351707211137e-05
"FBgn0062928",249.366276219095,2.24253979804353,0.442303069094128,5.07014297376781,3.9751696390219e-07,4.49886698953137e-05
"FBgn0053971",118.243383023841,1.84397378882072,0.363753544919775,5.06929434660877,3.99293314364728e-07,4.49886698953137e-05
"FBgn0031561",1168.05596205358,5.39865292943691,1.06645125839844,5.06225942059878,4.14316722334083e-07,4.61189421402963e-05
"FBgn0023535",65.0209271909115,3.5644468714534,0.706657739414861,5.04409231321077,4.55679280267235e-07,5.01192960760594e-05
"FBgn0000299",4980.7270128794,2.91968435514405,0.579911393549168,5.03470769435143,4.78578540009908e-07,5.20186721311946e-05
"FBgn0038795",128.173867368933,3.62676413989192,0.72201476839918,5.02311628324865,5.0839741824986e-07,5.46172528745402e-05
"FBgn0264090",339.296069046811,-2.28238607303716,0.455034587469527,-5.01585184047137,5.27990056120461e-07,5.60701164195051e-05
"FBgn0034440",36.9354907758623,6.62299944410539,1.3223987764382,5.00832242294115,5.49065006726982e-07,5.70359547761803e-05
"FBgn0266072",59.5082504341826,-8.51201661316938,1.70034847483529,-5.00604243138687,5.55605144480596e-07,5.70359547761803e-05
"FBgn0036659",65.1263875419127,5.74323095898503,1.14697702707462,5.00727636510142,5.52056347117108e-07,5.70359547761803e-05
"FBgn0052762",2088.77576332334,-34.3324738256908,6.86846047338652,-4.9985690328597,5.77573293742987e-07,5.8320517727915e-05
"FBgn0002719",1849.60196194112,4.10379439142504,0.821167276831915,4.99751330478923,5.80743330551811e-07,5.8320517727915e-05
"FBgn0011722",3630.68376123793,2.08223160553637,0.417279935960784,4.99001132355442,6.03757531620137e-07,5.99797401574026e-05
"FBgn0027493",3369.0853465341,2.67185037376716,0.535903886016711,4.98568949299211,6.17412330076667e-07,6.06837501870035e-05
"FBgn0261575",105.269522840414,4.807100491539,0.964765405741525,4.98266258608665,6.2715255475947e-07,6.09922363518183e-05
"FBgn0265512",937.15201886958,5.02964404572677,1.0114144944469,4.97288112177715,6.59651150446641e-07,6.29673837554953e-05
"FBgn0031374",1436.79125559319,-2.42062956741566,0.486807438371233,-4.9724580534649,6.61092783232281e-07,6.29673837554953e-05
"FBgn0028480",642.463759619218,1.31921693822589,0.265606240391873,4.96681454577096,6.80616187818085e-07,6.4165438359707e-05
"FBgn0028526",897.226307349277,5.65150170258712,1.13922517257401,4.96082937652958,7.01928285428615e-07,6.55062164553028e-05
"FBgn0030268",1150.75943947306,-1.30852600523997,0.264692701081827,-4.94356663365437,7.67061154716107e-07,7.08687800842212e-05
"FBgn0027066",3242.59170893011,-1.67981591150739,0.341232517914678,-4.92278966193781,8.53191417175053e-07,7.80458960720823e-05
"FBgn0023197",23.34861740257,6.87495145300408,1.39864189198967,4.91544797305045,8.85796729920404e-07,8.02340783111237e-05
"FBgn0031992",518.671805506568,-2.75716194225412,0.561767365636541,-4.90801372758627,9.20034162840317e-07,8.17326502930932e-05
"FBgn0038981",701.764705046977,-3.85189801088736,0.784707335511451,-4.90870651588442,9.16790545038843e-07,8.17326502930932e-05
"FBgn0026417",27.3843885715031,-3.57246084543037,0.728608786571332,-4.9031262198217,9.4323332797444e-07,8.29955496871986e-05
"FBgn0028940",375.372215873521,2.73902774401723,0.561188415090034,4.8807631632556,1.05676091729581e-06,9.20976705219242e-05
"FBgn0053181",212.885064388647,3.54541170520633,0.726951177910707,4.87709740755357,1.07658279211688e-06,9.20976705219242e-05
"FBgn0042185",129.348604498851,-1.62118228487151,0.332289901569314,-4.87881899875714,1.06722945784853e-06,9.20976705219242e-05
"FBgn0040754",231.949119786582,-1.64336627511241,0.33712126041307,-4.87470375822284,1.08971858142346e-06,9.23661465483614e-05
"FBgn0023528",2603.77879317967,-3.96922969589819,0.816412523613239,-4.86179422913721,1.16326512280855e-06,9.77036951784385e-05
"FBgn0037617",182.556745690964,1.68715949210123,0.347341398587441,4.85735215831607,1.18965901574355e-06,9.90203571752675e-05
"FBgn0031190",1069.36542992382,2.33609344746666,0.481286519939374,4.85385181317967,1.21086231899324e-06,9.98853300462371e-05
"FBgn0034063",256.131449615071,1.70562073002229,0.353273533061559,4.82804560885426,1.37879519703319e-06,0.000108877682268288
"FBgn0004369",649.679804070475,2.89128310913624,0.598414688668278,4.83157108922334,1.35459833091347e-06,0.000108877682268288
"FBgn0265274",736.588405699919,-3.42622729392886,0.708815219607093,-4.83373832721604,1.33992691128714e-06,0.000108877682268288
