,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0036862,224.3822553,-1.083615645,0.586121095,-1.848791409,0.064487938,0.226197442
FBgn0261803,4.559407762,-2.519328452,1.362914655,-1.848485848,0.06453209,0.226266405
FBgn0263235,5.890652441,-4.185427897,2.264565283,-1.848225762,0.06456969,0.226312354
FBgn0043010,426.0193277,-0.434884119,0.235327831,-1.847992724,0.064603395,0.226344623
FBgn0265630,482.1527566,0.370474214,0.200639446,1.846467487,0.064824356,0.227032686
FBgn0036993,120.6520582,1.376806784,0.745914025,1.845798225,0.064921508,0.227286781
FBgn0032900,79.94715559,-1.661062685,0.900426205,-1.844751603,0.065073681,0.227733233
FBgn0066292,19.15288082,-1.378231517,0.747477727,-1.843842923,0.065206035,0.228110019
FBgn0029711,459.9688318,-0.676622768,0.367171948,-1.842795374,0.065358893,0.228508394
FBgn0031256,1528.199592,1.36593454,0.74125851,1.842723588,0.065369378,0.228508394
FBgn0031970,5.203901004,-3.582542777,1.944578811,-1.842323261,0.065427879,0.228539953
FBgn0037890,368.0327341,-0.454252697,0.246555114,-1.842398194,0.065416926,0.228539953
FBgn0010292,236.3493913,1.230247421,0.667928733,1.841884261,0.065492081,0.228677755
FBgn0032671,209.3011549,-0.335861193,0.182395373,-1.841390971,0.065564285,0.228843381
FBgn0038601,143.5463462,1.5226203,0.827826763,1.83929823,0.065871333,0.229828266
FBgn0261705,20.0519793,-2.984965438,1.623556527,-1.838534962,0.065983615,0.230133114
FBgn0002183,1261.084298,0.704633106,0.383339216,1.838145113,0.066041025,0.230246427
FBgn0038478,208.5540871,-0.573322011,0.312005284,-1.837539428,0.066130301,0.230296968
FBgn0016119,1026.6202,-0.361351963,0.196640811,-1.837624449,0.066117764,0.230296968
FBgn0266668,421.4029311,-0.456233995,0.248283841,-1.837550094,0.066128728,0.230296968
FBgn0010762,842.7204683,-0.391502009,0.21307882,-1.837357692,0.066157108,0.230303513
FBgn0037293,506.2781211,-0.74186179,0.403902439,-1.836735109,0.06624901,0.230536573
FBgn0041627,55.35326229,1.171239839,0.638216988,1.835174967,0.066479769,0.231252479
FBgn0004406,129.6706617,1.004055057,0.547302754,1.834551444,0.066572179,0.231405651
FBgn0037566,155.8176515,1.099219932,0.599193071,1.834500406,0.066579748,0.231405651
FBgn0261554,683.6827703,-0.77417702,0.422039501,-1.834370995,0.066598942,0.231405651
FBgn0030608,3771.127456,-0.548287917,0.29893415,-1.834142793,0.066632801,0.231436258
FBgn0286516,7429.733969,-0.746879451,0.407296686,-1.833747923,0.066691421,0.231552816
FBgn0027568,890.6590502,-0.400907826,0.218702373,-1.833120603,0.066784638,0.231789357
FBgn0037611,20.11124496,0.836506622,0.456764322,1.831374699,0.067044635,0.232539489
FBgn0005427,671.4655891,-0.400741229,0.218845247,-1.83116259,0.067076279,0.232539489
FBgn0001075,466.0121048,1.446239933,0.789775807,1.831203134,0.067070229,0.232539489
FBgn0023509,542.3204159,-0.350852786,0.1918563,-1.82872695,0.067440523,0.233660431
FBgn0013770,9914.44905,-1.780720137,0.973782874,-1.82866241,0.067450197,0.233660431
FBgn0011232,3707.722148,1.334411235,0.730163715,1.827550735,0.067617005,0.234150492
FBgn0038965,659.5822146,-0.803583292,0.439783414,-1.8272251,0.067665931,0.234232124
FBgn0031558,967.7777469,1.528118999,0.83665289,1.826467125,0.067779929,0.234538863
FBgn0264953,1461.253488,-0.882983911,0.483578213,-1.825938155,0.067859578,0.23472656
FBgn0035673,4.206432294,-2.627642327,1.439257512,-1.825692974,0.067896522,0.234766455
FBgn0000482,772.7473184,0.543125948,0.297569815,1.825205111,0.067970083,0.234932883
FBgn0035831,75.43269812,0.748795865,0.410351876,1.824765303,0.068036454,0.235074345
FBgn0033170,156.920111,1.291514188,0.708354523,1.823259604,0.068264081,0.235596507
FBgn0020880,3.416599456,2.686556058,1.473400061,1.823371757,0.068247105,0.235596507
FBgn0243512,1356.632273,-0.915243395,0.501973454,-1.823290431,0.068259415,0.235596507
FBgn0033897,1012.46848,0.21789977,0.119592748,1.822014911,0.068452723,0.236130746
FBgn0052212,3.626293318,2.330579187,1.279201811,1.8219011,0.068469993,0.236130746
FBgn0039704,10.82027249,-2.068789491,1.135866697,-1.821331232,0.068556522,0.23625278
FBgn0030100,31.82359836,0.720690228,0.395686478,1.821366832,0.068551114,0.23625278
FBgn0004915,280.3872221,-0.298366804,0.163858134,-1.82088491,0.068624354,0.23639836
FBgn0011774,88.52392207,0.809492958,0.444654867,1.820497238,0.068683316,0.236425172
FBgn0262788,3.442323721,2.018107041,1.108467022,1.820628851,0.068663294,0.236425172
FBgn0260997,10.75528661,1.959619784,1.076841679,1.819784488,0.068791831,0.236710512
FBgn0285937,1822.044845,-0.60813393,0.334276807,-1.81925254,0.06887291,0.236901273
FBgn0003435,2056.448609,-1.708514852,0.939346296,-1.818833864,0.06893678,0.236944536
FBgn0047038,397.1048162,-0.448760782,0.246728001,-1.818848206,0.068934592,0.236944536
FBgn0030800,308.1708595,0.494771195,0.272124828,1.818177337,0.069037033,0.237200872
FBgn0023542,417.4949508,0.993755279,0.546903403,1.817058137,0.069208212,0.237700621
FBgn0000566,2956.989203,0.638667116,0.351587234,1.816525331,0.069289826,0.237892494
FBgn0037107,12.35182264,1.604492299,0.883419183,1.816229861,0.069335119,0.237959572
FBgn0267793,6.475374995,2.68749365,1.480066298,1.815792748,0.06940217,0.238101244
FBgn0263321,38.24523149,2.442850919,1.345889256,1.815046007,0.06951684,0.238406118
FBgn0030913,3.203619691,2.684382611,1.479261476,1.814677564,0.069573475,0.238511812
FBgn0023441,1739.589499,0.258745146,0.142606985,1.814393214,0.06961721,0.23857322
FBgn0037074,4085.336308,-1.632903868,0.900158506,-1.814018151,0.069674931,0.238594029
FBgn0034689,143.71559,-0.40046301,0.220749657,-1.814104789,0.069661594,0.238594029
FBgn0003575,1181.33663,0.324829903,0.179214582,1.812519376,0.069905983,0.239207917
FBgn0037328,7808.670221,0.361356397,0.199349853,1.812674509,0.069882038,0.239207917
FBgn0003997,266.8478993,-1.687435101,0.931110596,-1.812282137,0.069942613,0.239244652
FBgn0027654,179.6278424,0.977371284,0.539420389,1.811891625,0.070002944,0.239362397
FBgn0031436,371.6568271,-0.368113015,0.203246633,-1.811164151,0.070115446,0.23965838
FBgn0262740,1793.969434,0.511514058,0.282458163,1.810937421,0.070150539,0.239689657
FBgn0003048,1364.33245,-0.580307662,0.32055934,-1.810297159,0.070249717,0.239884928
FBgn0032129,36.86824003,0.961927031,0.531382911,1.810233282,0.070259618,0.239884928
FBgn0028542,228.5509695,0.950858116,0.525507823,1.809408107,0.070387625,0.24021631
FBgn0038353,47.49613991,-2.099468759,1.160393884,-1.809272513,0.070408677,0.24021631
FBgn0027948,2042.363831,-0.446010027,0.246590556,-1.808706845,0.070496559,0.240427356
FBgn0035282,14.02440683,-2.301334097,1.27250604,-1.808505441,0.070527871,0.240445387
FBgn0030555,208.8294056,-0.507414658,0.280651423,-1.8079889,0.070608228,0.24063055
FBgn0037167,7.417153982,-2.926651816,1.619038764,-1.807647773,0.070661338,0.240662903
FBgn0032001,866.1241972,1.010155124,0.558839819,1.807593319,0.070669819,0.240662903
FBgn0051648,53.18710692,0.646711195,0.357818253,1.80737341,0.070704077,0.24069085
FBgn0038549,47.63739579,-0.612509443,0.338953602,-1.807059842,0.070752949,0.240719252
FBgn0051370,647.2957523,-0.753267307,0.416864042,-1.806985567,0.07076453,0.240719252
FBgn0014000,243.639259,1.294570603,0.716593551,1.806561896,0.070830615,0.240855375
FBgn0051100,516.354651,-1.791868566,0.992083121,-1.806167777,0.070892136,0.240975883
FBgn0284435,30.62424332,-1.645994397,0.911407808,-1.805991108,0.070919729,0.240981012
FBgn0043012,408.4292765,-0.62015072,0.343491525,-1.805432374,0.071007049,0.241189017
FBgn0053208,1114.15973,-0.655912852,0.363402485,-1.804921205,0.071087013,0.24137189
FBgn0045842,962.7938605,-1.319880644,0.731671605,-1.803924925,0.071243077,0.241812927
FBgn0014469,611.1940075,-1.089503704,0.604033316,-1.80371459,0.071276061,0.241836037
FBgn0030554,202.4252637,0.517028573,0.286674401,1.803539387,0.071303546,0.241840476
FBgn0288631,1904.766058,0.847553006,0.470062349,1.803065076,0.071377995,0.242004146
FBgn0040660,3739.33968,-1.026651337,0.569676422,-1.802165751,0.071519331,0.242394388
FBgn0051810,421.1765272,-1.464846878,0.813527634,-1.800611088,0.0717642,0.243109932
FBgn0027525,2478.254283,0.937553585,0.520800122,1.800217674,0.071826274,0.243109932
FBgn0259950,14053.25521,-2.633353942,1.462846086,-1.800157902,0.071835709,0.243109932
FBgn0035888,33.92709968,0.961651157,0.534146708,1.800350245,0.071805352,0.243109932
FBgn0024985,1343.5286,0.408814355,0.227202991,1.799335266,0.071965663,0.243313845
FBgn0032445,112.0756478,0.587487277,0.326458032,1.799579792,0.071927014,0.243313845
FBgn0016038,440.731935,0.275025987,0.152853662,1.799276401,0.071974969,0.243313845
FBgn0267463,20.39031076,1.728744168,0.961022206,1.798859752,0.072040869,0.243447544
FBgn0015772,1492.967738,-0.440189565,0.244939772,-1.797133892,0.072314366,0.244282424
FBgn0030158,3.302490013,-3.486448643,1.940863913,-1.796338537,0.072440692,0.244288515
FBgn0032160,645.9452349,-0.958337994,0.5334829,-1.796379966,0.072434108,0.244288515
FBgn0036264,9.306022534,-3.172651254,1.765943252,-1.796575995,0.072402958,0.244288515
FBgn0035603,95.20913077,-0.869016796,0.483784186,-1.796290208,0.072448374,0.244288515
FBgn0035589,546.4261198,-0.966469212,0.537852881,-1.796902548,0.072351092,0.244288515
FBgn0266369,568.0561435,0.630643173,0.351135368,1.796011542,0.072492681,0.244348735
FBgn0037252,1766.443916,0.259440762,0.144467722,1.795838948,0.072520134,0.244352123
FBgn0003377,277102.8982,-3.801428169,2.117767052,-1.795017145,0.072650968,0.244703717
FBgn0039415,3.465263477,-3.420350119,1.905808924,-1.794697294,0.072701942,0.244786167
FBgn0042213,239.3162316,-0.77416338,0.431420024,-1.794453981,0.072740737,0.244827568
FBgn0037536,1082.118918,0.487463526,0.27175976,1.793729599,0.072856338,0.245127353
FBgn0015591,3.537391149,-2.090947547,1.16597821,-1.79329899,0.072925129,0.245269481
FBgn0030631,337.7302637,0.619614015,0.34571254,1.792280994,0.073087966,0.2457277
FBgn0031801,53.89240075,1.93911825,1.082046304,1.792084352,0.073119455,0.245744141
FBgn0035154,128.4818404,-2.499965112,1.395280198,-1.791729802,0.073176258,0.245756253
FBgn0030418,188.771306,-0.523494665,0.292167563,-1.791761751,0.073171138,0.245756253
FBgn0000709,885.1066894,-0.405202805,0.226179789,-1.791507572,0.073211881,0.245786542
FBgn0039492,2079.41743,-1.036926247,0.578866074,-1.791305955,0.073244211,0.245794744
FBgn0086605,453.0550617,-0.254437993,0.14206518,-1.790994761,0.073294136,0.245794744
FBgn0030412,837.581504,-0.4976112,0.27782961,-1.791066114,0.073282686,0.245794744
FBgn0031060,109.7612383,0.831520881,0.464356544,1.790694869,0.073342274,0.245866932
FBgn0029833,513.2755527,0.32161817,0.179670352,1.790045867,0.073446538,0.246127155
FBgn0033884,119.5349014,0.612598943,0.342315975,1.78957159,0.073522809,0.246293413
FBgn0039663,49.40136188,1.144231928,0.639484882,1.789302547,0.073566104,0.246349125
FBgn0032213,592.193821,0.842713015,0.471133389,1.788693045,0.073664264,0.246588454
FBgn0033005,1125.968349,-0.379359348,0.212245021,-1.787365127,0.073878494,0.247216012
FBgn0261836,10456.20436,0.539903163,0.302164069,1.7867881,0.073971743,0.247438428
FBgn0035813,3.057371983,-4.712391039,2.637638356,-1.786594826,0.074002999,0.247453385
FBgn0005648,848.3428832,-0.731724147,0.409686639,-1.786058115,0.074089849,0.247654166
FBgn0260746,161.654329,0.811377596,0.454495965,1.785225081,0.074224815,0.248015576
FBgn0024887,226.8659349,-0.449537362,0.251838717,-1.785020858,0.074257934,0.248036533
FBgn0025592,526.7227997,0.439183988,0.2461409,1.784278795,0.074378374,0.248349042
FBgn0034488,785.4856033,-0.493508462,0.276658875,-1.783815764,0.074453607,0.248420685
FBgn0013272,19010.20952,0.566126097,0.317347978,1.783928482,0.074435287,0.248420685
FBgn0267486,3.025279942,2.703678985,1.515864156,1.783589232,0.074490437,0.248453843
FBgn0033698,731.5085023,-0.165746763,0.092944015,-1.783296777,0.074538006,0.248522784
FBgn0053474,8.893135849,-1.790586522,1.004649319,-1.78230004,0.074700316,0.248884321
FBgn0264470,2.864401308,-2.868548989,1.609328248,-1.782451152,0.07467569,0.248884321
FBgn0036906,28.91546297,1.029689017,0.577857648,1.781907742,0.074764278,0.249007629
FBgn0032773,5904.873831,1.369173507,0.768785331,1.780956857,0.074919499,0.249277913
FBgn0040600,852.4781714,-1.091763999,0.613129412,-1.780642027,0.074970949,0.249277913
FBgn0021795,2289.116294,0.666196674,0.37408953,1.780848221,0.074937249,0.249277913
FBgn0243513,44.4243824,-0.704385197,0.395450847,-1.781220606,0.074876419,0.249277913
FBgn0036780,37.96543392,2.53679738,1.424699149,1.780584611,0.074980336,0.249277913
FBgn0010355,1163.933018,0.295338794,0.165908387,1.780131792,0.075054395,0.249434371
FBgn0032614,1703.203113,1.425083623,0.8008408,1.779484291,0.075160398,0.249607088
FBgn0265533,63.34691464,-1.091363784,0.613291702,-1.779518261,0.075154834,0.249607088
FBgn0031739,101.1573357,0.394962343,0.222066448,1.778577297,0.075309089,0.249652197
FBgn0039135,415.5115434,-0.771674927,0.43372794,-1.779168129,0.075212202,0.249652197
FBgn0260660,77.13926422,-0.800436148,0.449990483,-1.778784615,0.075275081,0.249652197
FBgn0261437,88.63976348,-0.596979762,0.335617369,-1.77875109,0.075280579,0.249652197
FBgn0035047,131.1976537,0.468031691,0.263128576,1.778718594,0.075285909,0.249652197
FBgn0038850,6.122068513,-1.616718381,0.909246906,-1.778085105,0.075389878,0.249799397
FBgn0030105,412.3839649,1.695996741,0.954000769,1.777772928,0.075441156,0.249799397
FBgn0033605,108.652661,-0.661204614,0.371922776,-1.777800813,0.075436575,0.249799397
FBgn0265998,4288.704923,-1.238707199,0.696823567,-1.777648257,0.075461643,0.249799397
FBgn0032005,1286.339168,-0.59411891,0.334271336,-1.777355237,0.075509811,0.24986932
FBgn0036887,258.9516648,-0.422947198,0.238029154,-1.776871414,0.075589399,0.250043127
FBgn0000014,4.880719923,3.092695835,1.741197111,1.776189391,0.075701706,0.250210713
FBgn0034062,157.5900368,0.603591585,0.339846646,1.776070445,0.075721307,0.250210713
FBgn0033566,143.063785,-0.326135003,0.183613588,-1.776202984,0.075699467,0.250210713
FBgn0044020,147.9030794,-0.640235753,0.360772747,-1.774623381,0.075960094,0.250730728
FBgn0028582,2687.371435,-0.868478971,0.489344651,-1.774779735,0.075934264,0.250730728
FBgn0051658,4.2178233,3.278009789,1.847064632,1.774713094,0.075945272,0.250730728
FBgn0064237,230.3531123,1.354922378,0.763687825,1.774183552,0.076032794,0.250881065
FBgn0037816,50.10356466,0.856758105,0.482979984,1.773899816,0.076079723,0.250946292
FBgn0052483,3.237420142,-2.269753105,1.279758095,-1.773579799,0.076132682,0.251031351
FBgn0045852,10.41240705,-2.45535882,1.385150624,-1.772629473,0.076290125,0.251371063
FBgn0027547,580.2925887,0.425230413,0.239875128,1.772715734,0.076275823,0.251371063
FBgn0261049,180.3205192,-0.646609157,0.364838576,-1.772315759,0.076342157,0.25141106
FBgn0267378,5064.912246,-0.895703119,0.505410719,-1.772228182,0.076356687,0.25141106
FBgn0036193,95.708676,-0.739322516,0.417214936,-1.772042301,0.076387536,0.251423029
FBgn0033050,845.3002568,0.347905318,0.196375149,1.771636176,0.07645497,0.251490311
FBgn0027588,9750.479704,0.783969507,0.44252277,1.771591339,0.076462418,0.251490311
FBgn0026380,1120.524382,-0.38403367,0.216867974,-1.770817807,0.076591004,0.251823589
FBgn0035204,205.7164566,-0.982142374,0.554692174,-1.77060795,0.076625919,0.25184876
FBgn0038842,2146.780115,0.567158645,0.320548878,1.769335921,0.076837832,0.252455452
FBgn0266408,14.38424668,-1.363965985,0.771302871,-1.768392206,0.076995359,0.252883085
FBgn0042106,9.102037642,1.698418656,0.960598585,1.768083654,0.07704692,0.252962506
FBgn0039169,270.9892739,-0.280928238,0.158905757,-1.767892133,0.077078938,0.25297773
FBgn0051354,186.0176803,1.432781855,0.811195762,1.766259049,0.077352398,0.253187095
FBgn0038128,129.1480144,-0.633137561,0.358462326,-1.766259703,0.077352289,0.253187095
FBgn0029879,7.951572936,1.965405315,1.112786245,1.76620202,0.077361962,0.253187095
FBgn0034093,231.5173522,-0.710373175,0.402147619,-1.766448789,0.077320586,0.253187095
FBgn0052311,10998.4573,0.358280179,0.202776432,1.766872883,0.077249519,0.253187095
FBgn0030764,5.135913898,-2.180033561,1.234283341,-1.76623429,0.077356551,0.253187095
FBgn0034879,259.5424442,1.05238779,0.595713639,1.766600127,0.07729522,0.253187095
FBgn0041205,609.3627503,-0.544889835,0.308394753,-1.766858318,0.077251959,0.253187095
FBgn0040087,2252.888999,0.980588365,0.555639917,1.764791074,0.077598885,0.253816827
FBgn0265186,10.39304305,-4.239812967,2.402974038,-1.76440232,0.077664268,0.253816827
FBgn0000163,862.6748306,-0.714489134,0.404913961,-1.764545564,0.077640171,0.253816827
FBgn0001226,8137.402252,-1.164301848,0.65987317,-1.764432776,0.077659144,0.253816827
FBgn0265659,10.81160115,-2.149663751,1.21879919,-1.763755481,0.077773156,0.25408281
FBgn0039758,583.035812,1.940405175,1.100339773,1.763459999,0.077822938,0.254155576
FBgn0032643,3912.161666,1.019564356,0.578231144,1.763247044,0.077858832,0.254182952
FBgn0032897,794.1063245,-1.086344547,0.616179874,-1.763031533,0.077895171,0.254211759
FBgn0020762,333.3718266,1.286167438,0.729631144,1.762763896,0.077940319,0.254269282
FBgn0050414,141.6790416,1.138276672,0.645960103,1.762147022,0.07804446,0.254429347
FBgn0036331,52.34500146,-0.542102696,0.307615645,-1.762272842,0.07802321,0.254429347
FBgn0033402,1452.936217,-0.634017548,0.35983878,-1.761948916,0.078077929,0.254448672
FBgn0263780,3.142723672,2.688048083,1.526000358,1.761498986,0.078153985,0.254606722
FBgn0036206,2.884213302,-1.989668173,1.129713027,-1.761215571,0.078201924,0.254673096
FBgn0038766,29.91272078,0.642764383,0.365024766,1.760878827,0.078258914,0.254768889
FBgn0035693,8.665587968,-1.501687917,0.85297113,-1.760537801,0.078316664,0.254867087
FBgn0266347,53.5246908,-1.409468478,0.80098732,-1.759663908,0.078464809,0.255259285
FBgn0026409,6252.626454,0.569210268,0.323508014,1.75949356,0.078493713,0.255263434
FBgn0264678,3.059808827,-2.187697337,1.243540234,-1.759249341,0.078535167,0.255308377
FBgn0051922,10.17894863,-1.053150669,0.598719336,-1.759005607,0.078576556,0.255353079
FBgn0002622,16929.71329,0.160558435,0.091352588,1.757568535,0.078820951,0.255956357
FBgn0051053,7.057020762,-2.19786121,1.250614145,-1.757425517,0.078845307,0.255956357
FBgn0033463,1616.745934,-0.758238296,0.431377793,-1.757712865,0.078796378,0.255956357
FBgn0032446,27.49147406,-0.783844734,0.446071086,-1.757219328,0.078880432,0.25598044
FBgn0034708,1214.022897,-0.234497323,0.133494196,-1.756610619,0.078984202,0.256227191
FBgn0050342,182.4970476,-0.289549931,0.164853865,-1.756403661,0.079019508,0.25625175
FBgn0039528,611.9157632,-0.316201522,0.18005283,-1.75615969,0.079061145,0.256296815
FBgn0052407,7.537364984,-2.301942804,1.311183749,-1.755621824,0.079153003,0.256504594
FBgn0035540,196.4459859,-0.692567398,0.394544269,-1.755360431,0.079197676,0.256559371
FBgn0013325,12753.65542,0.180727151,0.103023252,1.754236528,0.079389987,0.256732267
FBgn0017418,830.5637874,-0.587651862,0.334868867,-1.75487159,0.079281275,0.256732267
FBgn0031690,3.715418016,2.854483578,1.626968764,1.754479644,0.079348355,0.256732267
FBgn0035388,653.8402548,-0.273183774,0.155716582,-1.754365332,0.079367928,0.256732267
FBgn0031288,97.54554303,-1.631228511,0.929870801,-1.75425286,0.079387189,0.256732267
FBgn0032465,1376.410175,0.686786461,0.391682731,1.753425432,0.079529009,0.257001928
FBgn0037899,1689.78322,0.885564943,0.505030638,1.753487566,0.079518352,0.257001928
FBgn0262003,8.264812396,3.692267035,2.106869043,1.75249005,0.079689579,0.257430777
FBgn0033355,324.7217818,-5.063658173,2.889727322,-1.752296189,0.079722891,0.257448371
FBgn0032196,225.3591902,-0.314023569,0.179264771,-1.751730516,0.079820157,0.257579392
FBgn0034796,147.2291762,-0.640090192,0.365374464,-1.75187446,0.079795397,0.257579392
FBgn0266569,191.5639656,-0.943675989,0.538758875,-1.751573909,0.079847102,0.257579392
FBgn0032031,89.45304659,0.557685357,0.318511431,1.750911594,0.079961139,0.257857231
FBgn0000119,1078.807269,0.697937754,0.398897958,1.749664894,0.080176155,0.258212211
FBgn0027054,600.2565621,0.373070691,0.213194719,1.749905875,0.080134557,0.258212211
FBgn0036896,322.583748,-1.127296368,0.644228185,-1.749840186,0.080145894,0.258212211
FBgn0031401,170.1706833,-0.913455137,0.522086183,-1.749625189,0.08018301,0.258212211
FBgn0051814,502.6372224,1.458864403,0.834344709,1.748515196,0.080374857,0.258695737
FBgn0039520,17.06288701,1.364387792,0.780349128,1.748432518,0.080389161,0.258695737
FBgn0000412,1698.33204,-0.661288182,0.378283154,-1.748130135,0.080441496,0.258774018
FBgn0034002,214.6047311,-0.291260687,0.166648464,-1.747755003,0.08050646,0.258780168
FBgn0033570,309.9374137,-0.478185152,0.273618602,-1.74763393,0.080527436,0.258780168
FBgn0267611,46.40956028,1.592386209,0.91107129,1.747817352,0.08049566,0.258780168
FBgn0030994,2.935296424,-2.116617616,1.211375074,-1.7472851,0.080587896,0.258884414
FBgn0037250,14.29006867,1.489227562,0.852462838,1.746970654,0.080642429,0.258951804
FBgn0035252,332.5647785,0.441700532,0.252856753,1.746840955,0.08066493,0.258951804
FBgn0260474,15.89548774,-2.498305686,1.430395865,-1.746583408,0.080709627,0.259005296
FBgn0030011,3.772284402,2.246445418,1.28665162,1.745962452,0.080817477,0.259261342
FBgn0025885,398.9385187,0.614678799,0.352250531,1.745004606,0.080984067,0.259705587
FBgn0262854,64.38104441,-10.67983275,6.121058524,-1.744768933,0.081025099,0.259747011
FBgn0031907,24.47622004,-2.651314192,1.520065788,-1.74421016,0.08112245,0.259878751
FBgn0029870,1999.074748,0.63616867,0.364723806,1.744247725,0.081115903,0.259878751
FBgn0260860,166.566217,-0.495680148,0.284449107,-1.742596956,0.081404042,0.260690449
FBgn0038986,3.409305817,-2.304734847,1.322811271,-1.742300582,0.081455862,0.26076601
FBgn0031745,87.99157144,-1.209669449,0.694450979,-1.741907616,0.081524611,0.260895699
FBgn0024360,132.6293824,0.537421279,0.308598762,1.74148877,0.08159794,0.261039948
FBgn0003866,167.6048523,1.883138218,1.081700156,1.740905932,0.081700069,0.261276198
FBgn0286032,6.47312069,2.096273459,1.204241692,1.740741475,0.081728905,0.261277976
FBgn0027081,2774.248752,0.565680972,0.325100219,1.740020272,0.081855458,0.261497001
FBgn0022224,79.75682101,-0.64225213,0.369117417,-1.739967014,0.08186481,0.261497001
FBgn0034512,3230.437361,2.127624314,1.222979139,1.739706137,0.081910631,0.261497001
FBgn0030240,437.3070876,0.351412335,0.20197834,1.73985159,0.081885081,0.261497001
FBgn0033935,171.0373188,-0.570246192,0.327834939,-1.739430804,0.081959014,0.261561081
FBgn0286040,6.578404418,-1.479353639,0.851374512,-1.73760621,0.082280225,0.26249551
FBgn0052594,579.5881692,-0.791785912,0.455964115,-1.73650927,0.082473827,0.263022328
FBgn0038113,2.928006132,2.646731009,1.524356975,1.736293435,0.082511963,0.26305315
FBgn0016672,23.89877732,1.406590228,0.810690834,1.735051353,0.08273171,0.263662734
FBgn0036039,273.2061164,-0.290283393,0.167346657,-1.734623194,0.082807569,0.263722553
FBgn0035770,4233.447461,0.786712108,0.45352887,1.734646151,0.0828035,0.263722553
FBgn0011770,259.0828784,0.415782365,0.239751538,1.734221887,0.082878721,0.263858202
FBgn0032787,89.25450748,0.538156267,0.310524705,1.733054593,0.083085966,0.264426882
FBgn0029167,684.3299823,1.49639592,0.863547436,1.732847389,0.083122797,0.264453004
FBgn0031247,77.95993761,1.104406297,0.637723659,1.731794457,0.083310165,0.264900977
FBgn0034727,349.3247711,0.547056227,0.315900855,1.731733922,0.083320948,0.264900977
FBgn0011207,526.2071507,0.337154981,0.194774717,1.730999728,0.083451813,0.265046548
FBgn0039204,453.1081152,0.425393836,0.245751162,1.7309942,0.083452799,0.265046548
FBgn0085387,6.948791267,-1.938326468,1.119673352,-1.731153523,0.083424386,0.265046548
FBgn0003231,6795.743136,1.025387516,0.592554381,1.730453017,0.083549369,0.265170943
FBgn0264839,9.856009952,1.631048732,0.942477665,1.730596696,0.083523721,0.265170943
FBgn0037819,663.6800365,1.093972561,0.632390127,1.729901391,0.083647895,0.265392479
FBgn0030218,30.82288443,1.06096965,0.613421636,1.729592809,0.083703052,0.265476312
FBgn0038385,26.52189142,-1.74825677,1.01117486,-1.72893615,0.083820523,0.265575382
FBgn0033052,1216.71165,0.473342306,0.273747549,1.729119796,0.083787657,0.265575382
FBgn0051660,9.204975466,1.585758076,0.917166156,1.728975787,0.083813429,0.265575382
FBgn0023175,1213.946483,-0.368136516,0.212956647,-1.728692299,0.08386418,0.265622613
FBgn0039896,7.301522026,-1.507669095,0.872387104,-1.72821112,0.083950381,0.265713452
FBgn0043001,108.0550397,-0.390761716,0.22610578,-1.72822524,0.08394785,0.265713452
FBgn0034407,176.3597686,2.388690791,1.382319452,1.728030947,0.083982676,0.265724639
FBgn0039252,666.107406,0.548164551,0.317360813,1.727259729,0.084121028,0.26607127
FBgn0031734,34.32943598,0.929821603,0.538605069,1.726351379,0.084284217,0.266479868
FBgn0263987,1648.046171,0.681841465,0.394991128,1.726219695,0.084307896,0.266479868
FBgn0037082,52.46491959,1.024783168,0.593776882,1.725872459,0.08437036,0.266586101
FBgn0000228,662.583045,-0.425562319,0.246666154,-1.72525623,0.084481306,0.266845397
FBgn0032248,168.6380527,0.339693945,0.196928764,1.724958495,0.084534953,0.266923591
FBgn0030206,176.7286033,-0.427607043,0.248006097,-1.724179563,0.084675432,0.267184536
FBgn0035715,1687.969295,-0.828097593,0.480284056,-1.724182976,0.084674816,0.267184536
FBgn0030963,63.94869329,0.438471729,0.254397985,1.723566047,0.084786212,0.267442751
FBgn0030027,28.56579509,1.940325914,1.126137928,1.722991354,0.084890088,0.26767902
FBgn0039881,6.38742513,2.18409593,1.267929917,1.722568338,0.084966615,0.267828916
FBgn0041605,134.7757305,1.256289026,0.729401516,1.72235593,0.085005062,0.267858719
FBgn0022238,757.9012411,-0.510659121,0.29685967,-1.720203762,0.085395409,0.268996996
FBgn0032746,214.4513014,-0.469572581,0.273106334,-1.719376383,0.08554586,0.269109905
FBgn0032847,140.9878799,0.414114713,0.240808711,1.719683275,0.08549003,0.269109905
FBgn0003900,6.477278988,3.235720306,1.881633301,1.719633844,0.08549902,0.269109905
FBgn0267824,731.6580519,1.002024537,0.582787251,1.719365918,0.085547764,0.269109905
FBgn0259221,707.2541252,-0.525720622,0.305954072,-1.718299151,0.085742064,0.269629316
FBgn0260450,388.2803446,0.736458478,0.428775709,1.717584421,0.085872444,0.269947434
FBgn0264834,11.38542544,-1.386692893,0.807481951,-1.717305126,0.085923436,0.269956025
FBgn0035422,15006.96578,0.164746062,0.095936014,1.717249388,0.085933615,0.269956025
FBgn0038114,3.737568598,-4.935854485,2.87482871,-1.716921244,0.085993563,0.270052524
FBgn0037592,290.1221246,-0.496024057,0.289066417,-1.715951865,0.086170853,0.270425444
