"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0031081",2257.58224555835,0.524895641720877,0.388606879424386,1.35071114154841,0.17678798186122,0.303967593325352
"FBgn0052826",0.385366936360762,-0.385470642222854,3.52338056583537,-0.109403635236167,0.912882350556276,NA
"FBgn0031085",0.991187061143863,-1.30625452019997,2.88588732755691,-0.452635315220638,0.65081136466327,NA
"FBgn0062565",1.56087778608552,3.5644087364794,1.520791630477,2.34378508209004,0.0190891675858529,0.0574082926507401
"FBgn0031088",3.72602800029896,-1.13026827718816,1.16769525857324,-0.96794798890353,0.333070345852951,0.477690338351868
"FBgn0041626",0.63509789660044,1.3300260757774,2.71124572812179,0.49055903047887,0.623738369232749,NA
"FBgn0040784",0,NA,NA,NA,NA,NA
"FBgn0031086",1.40238391316554,1.65033399819211,1.68250564459301,0.980878728993098,0.326652548113316,0.470942011880024
"FBgn0031082",0.202891438387699,-1.03133807280269,4.67781967156209,-0.220474098023169,0.825501942867867,NA
"FBgn0031080",14.3100949997538,0.831169516818045,0.590278426739204,1.40809739805258,0.159102231406568,0.281391547469738
"FBgn0052821",0,NA,NA,NA,NA,NA
"FBgn0053217",322.453578889885,0.149687225924831,0.183079054957096,0.81760978043015,0.41358004104285,0.555310716966382
"FBgn0052350",472.196694937194,0.215073469932629,0.159669142949584,1.34699457866157,0.177981978722074,0.305418211926937
"FBgn0024733",10438.1220030725,-0.452958196378986,0.252621063668703,-1.79303415875493,0.0729674623049428,0.15918432449143
"FBgn0040372",2048.42989494624,-0.0237108589719856,0.20235487153926,-0.117174638750347,0.906721663800688,0.941102753835086
"FBgn0000316",712.16460918743,-0.203797234762333,0.0823896517572827,-2.47357805762686,0.0133767578562454,0.0438415082178776
"FBgn0024989",297.21999548997,-3.21810778824139,0.349474134932546,-9.20842908406522,3.30932427741853e-20,2.98723355576138e-18
"FBgn0040371",5.65145105615278,0.560770428989787,0.732526289550864,0.765529424662171,0.443956351836844,0.58292070402739
"FBgn0029521",4.02689919652843,-0.187867936157473,0.916425051252583,-0.205000873667402,0.837571442434129,0.8930017407613
"FBgn0004034",12.9396292295935,0.873981259450919,0.556408105090169,1.570755802181,0.116239381934946,0.223632875838522
"FBgn0000022",32.3434042451574,-3.8490721937255,0.737092217528969,-5.22196829947431,1.77031279834981e-07,2.88346402761523e-06
"FBgn0004170",86.5151870591285,-1.78863496329439,0.443113309466832,-4.03651825634967,5.42503059674578e-05,0.000472741243968451
"FBgn0002561",69.236680775452,1.27419829966508,0.422424028636977,3.01639635362718,0.00255798651847164,0.011857385566808
"FBgn0000137",690.50143626282,0.614143218131523,0.384671993665895,1.59653738313202,0.110368866353916,0.21557843485878
"FBgn0029522",0,NA,NA,NA,NA,NA
"FBgn0052817",11.4082327599379,-0.114118569987321,0.547295715013692,-0.208513545523495,0.834828007272415,0.891443126783123
"FBgn0029524",37.7316416256621,-0.554553039321001,0.491984720564365,-1.1271753291136,0.259668359146492,0.39987344195413
"FBgn0023536",173.174125222083,-0.473385276321523,0.223572448740147,-2.11736857107884,0.0342285794060393,0.0895075080664339
"FBgn0023534",157.324726996242,-0.0277298071193,0.204525786200418,-0.135580982889498,0.892152540070768,0.931047902774409
"FBgn0023535",19.5536318155433,-0.977826332038172,0.417993827987023,-2.339331986664,0.0193182584934294,0.057905806510723
"FBgn0023537",977.37680809448,0.0595832960837425,0.287094008922797,0.207539322423705,0.835588686263342,0.892022322064479
"FBgn0029525",613.185421349279,0.0145396370654903,0.130188320526387,0.111681577938041,0.911075886613413,0.944378713113921
"FBgn0029523",86.1341405514482,0.208896094862091,0.233553015481442,0.894426879616501,0.371093536062409,0.515190159868481
"FBgn0010019",62.4967065583362,-1.31939729748285,1.01445163639447,-1.30060147783112,0.193394900940571,0.324853380363368
"FBgn0011822",0.202290229519077,0.558589653006182,4.71176996919231,0.118551978695585,0.905630312392056,NA
"FBgn0052816",25.9381331210423,-1.65934812067662,0.423956498197901,-3.91395845500651,9.07952640407579e-05,0.00074507564002912
"FBgn0040370",544.365302314344,0.759031601639486,0.440616276121029,1.72265901823153,0.0849502054798704,0.177448539091939
"FBgn0040373",350.094436365551,-1.06750203990706,0.352264947883473,-3.03039529286402,0.00244233855202631,0.0114320429878318
"FBgn0000108",21218.9614513982,1.641746763496,0.448273689607458,3.66237591354879,0.000249886804279738,0.00177792506655108
"FBgn0025640",338.544804971623,-0.0401177315174369,0.248748401995898,-0.161278348707134,0.871874175246755,0.916840760183695
"FBgn0025635",503.183664465052,0.154174692947392,0.10405437996042,1.48167422655381,0.138426998115076,0.254073795797609
"FBgn0001341",399.112496325984,-0.172127871556341,0.0963028536383096,-1.78736003195515,0.0738793170873594,0.160685541543346
"FBgn0003575",2010.51330602683,0.377987666423623,0.147196063779198,2.56791966251642,0.0102310864269231,0.0356093915161369
"FBgn0025634",669.923628611473,0.0333797783362711,0.100256935279946,0.332942337036987,0.739177810476716,0.826785623239422
"FBgn0025638",1741.63380312032,-1.022379987598,0.257716618419754,-3.96707047402277,7.27614823842035e-05,0.000618996064167775
"FBgn0040383",185.283467120484,1.07712769289356,0.350673933958049,3.07159326253893,0.0021291963778983,0.0102557014943574
"FBgn0040382",1494.93253010419,0.476097259334986,0.219539499087819,2.16861777180488,0.0301117147984594,0.0814248862318276
"FBgn0027343",217.016947882273,-2.32464523181563,0.426701926462437,-5.44793704375335,5.09573873080761e-08,9.48930873886614e-07
"FBgn0025621",818.016678926076,0.729541903052327,0.0782251256193677,9.32618384791319,1.09751433850741e-20,1.07257083081406e-18
"FBgn0029535",0.521214421708186,0.823652989526164,2.79979499636355,0.294183320777394,0.768617825121808,NA
"FBgn0026874",10.3988730337943,-0.399736533507416,0.574741218865578,-0.695506987120942,0.486737633966231,0.622792957962492
"FBgn0025616",2.97413476807364,0.82571463690184,1.09919465431844,0.751199647539981,0.452532512307505,0.590729595497462
"FBgn0015799",1610.43361637721,0.057927168139135,0.110647212028898,0.523530300284529,0.600605270882602,0.719062761625106
"FBgn0025620",48.6367429491049,-3.27824592933592,1.06982620382155,-3.06427896197123,0.00218195346402116,0.0104459917862552
"FBgn0015288",6729.27884183078,-0.881585614644866,0.431093972606577,-2.04499638284067,0.0408552147155825,0.102181242388275
"FBgn0029532",10.2409252405336,0.310917936977518,0.595747995033034,0.521895062291024,0.601743396425288,0.720058253666164
"FBgn0029531",6.82666628462649,0.14800296890353,0.681218193238384,0.217262208162632,0.828004007163441,0.886602205466392
"FBgn0025639",6287.38205749139,0.445170189084089,0.320206155803307,1.39026118335321,0.164449580396131,0.288433148647916
"FBgn0002579",12256.0617979037,-0.549758987419972,0.344551397295592,-1.59557903910728,0.110582810422836,0.215924988977879
"FBgn0026879",1017.69583405073,-1.12224321486833,0.328243722988248,-3.41893275110248,0.000628672617375908,0.00378323343535374
"FBgn0029529",137.686072845115,-0.392091587155977,0.356312397507125,-1.10041522523262,0.271151247766265,0.41212898519744
"FBgn0025633",2332.23717205739,0.256086985259158,0.135574751217836,1.88889880275485,0.0589053899395439,0.135543147700935
"FBgn0040892",0.422932758399836,-1.34717383358267,3.56306236660363,-0.378094373595491,0.70536048785281,NA
"FBgn0040341",0.202830191493439,0.558589653006182,4.71176996919231,0.118551978695585,0.905630312392056,NA
"FBgn0029539",0.158315620620856,0.558589653006183,4.71176996919231,0.118551978695585,0.905630312392055,NA
"FBgn0040339",261.059274493599,-0.723247060111639,0.289129879458286,-2.50146080186079,0.0123682133189756,0.041338078715909
"FBgn0052815",1724.38144897187,0.852200304395817,0.362509777398098,2.35083398443059,0.0187313890611471,0.056736341098377
"FBgn0040340",1121.44250800656,-1.31510566232643,0.280332190020692,-4.69124028257104,2.71553826232318e-06,3.35540647356025e-05
"FBgn0040347",140.193745414937,0.242096271983855,0.198512128931279,1.21955405590186,0.222633972190124,0.359092611872476
"FBgn0042146",0.366922375959603,-3.21480868556089,4.6264278359254,-0.694879245839972,0.48713098011618,NA
"FBgn0029552",0,NA,NA,NA,NA,NA
"FBgn0040337",268.750655308364,0.349547359220678,0.172180165084888,2.03012558995019,0.0423437749700492,0.104971727258036
