Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0033132,58.63729003,-3.43120296,0.852272589,-4.025945461,5.67E-05,0.00061799,58.63729003,-3.386159074,0.956639793,-3.539638532,0.000400675,0.005566573
FBgn0033153,337.7704889,-1.888972268,0.538160652,-3.510052731,0.000448018,0.003270322,337.7704889,-1.628469549,0.601547035,-2.707135857,0.006786648,0.041081435
FBgn0033355,324.7217818,-10.85302977,2.733110777,-3.970943974,7.16E-05,0.000751838,324.7217818,-11.45867194,3.111730403,-3.682411538,0.000231038,0.003765661
FBgn0033438,199.1222028,-6.37483677,1.142229289,-5.581048246,2.39E-08,1.07E-06,199.1222028,-5.724018399,1.272567121,-4.498009027,6.86E-06,0.00026331
FBgn0033439,118.4802723,-4.485813669,1.249101065,-3.591233564,0.000329117,0.002559964,118.4802723,-3.917514664,1.394481663,-2.809298083,0.004964965,0.033149538
FBgn0033551,422.1934769,-1.413915657,0.35391164,-3.995109225,6.47E-05,0.000685996,422.1934769,-1.932917142,0.397119988,-4.867337836,1.13E-06,6.93E-05
FBgn0033635,497.6204884,-5.21779136,0.906852857,-5.753735372,8.73E-09,4.68E-07,497.6204884,-5.410744064,1.015805807,-5.326553588,1.00E-07,9.33E-06
FBgn0033638,791.2772414,-1.985573178,0.471604004,-4.21025513,2.55E-05,0.000324216,791.2772414,-2.398496393,0.527786199,-4.544446974,5.51E-06,0.000224873
FBgn0033639,912.0940047,-2.714856441,0.607088818,-4.471926284,7.75E-06,0.000124121,912.0940047,-3.482529167,0.679637017,-5.124101658,2.99E-07,2.22E-05
FBgn0033679,292.5056332,-5.206742158,1.095152655,-4.754352859,1.99E-06,4.01E-05,292.5056332,-6.317982865,1.230969237,-5.132527017,2.86E-07,2.17E-05
FBgn0033717,2253.429258,-2.779849533,0.502372297,-5.533445119,3.14E-08,1.32E-06,2253.429258,-2.598293558,0.561705687,-4.625720581,3.73E-06,0.00016299
FBgn0033725,3887.382975,-1.422709195,0.544109407,-2.61474839,0.008929321,0.034584158,3887.382975,-1.936489919,0.608443952,-3.182692361,0.001459126,0.014158426
FBgn0034021,1135.186949,-3.56812532,0.785439226,-4.542840746,5.55E-06,9.29E-05,1135.186949,-4.215256643,0.879067148,-4.795147507,1.63E-06,8.86E-05
FBgn0034049,992.4982709,-4.438646473,0.741201399,-5.988448591,2.12E-09,1.40E-07,992.4982709,-4.68425652,0.829605751,-5.646364572,1.64E-08,2.34E-06
FBgn0034091,899.9164903,-2.081660166,0.479724318,-4.339284228,1.43E-05,0.000205196,899.9164903,-1.825014887,0.53631384,-3.402886054,0.000666781,0.00794696
FBgn0034219,324.2434006,-1.793238231,0.433838045,-4.133427787,3.57E-05,0.00042529,324.2434006,-1.820054072,0.485465553,-3.749090043,0.000177477,0.003088172
FBgn0034366,426.741271,-2.53316896,0.63375382,-3.99708669,6.41E-05,0.000681059,426.741271,-2.764750095,0.709423005,-3.897181338,9.73E-05,0.002003959
FBgn0034396,411.2961787,-3.745744429,0.789329888,-4.745473957,2.08E-06,4.15E-05,411.2961787,-5.282231572,0.888898479,-5.942446403,2.81E-09,5.00E-07
FBgn0034443,941.8916092,-4.117209361,0.739110064,-5.570495604,2.54E-08,1.13E-06,941.8916092,-4.539761443,0.827370915,-5.486972484,4.09E-08,4.59E-06
FBgn0034618,190.2255173,-1.529129023,0.583908726,-2.618780909,0.00882446,0.034318963,190.2255173,-2.0047013,0.654238639,-3.064174415,0.002182716,0.018730843
FBgn0034644,1270.510553,-1.529172331,0.497671331,-3.072655055,0.002121636,0.011355929,1270.510553,-2.308613429,0.556932586,-4.145229578,3.39E-05,0.000909538
FBgn0034647,413.1088123,-3.428770558,0.94523951,-3.627409266,0.000286279,0.00228418,413.1088123,-4.971920336,1.061784163,-4.682609246,2.83E-06,0.000131591
FBgn0034705,165.0102892,-4.028943248,0.777687829,-5.180669028,2.21E-07,6.62E-06,165.0102892,-3.405887778,0.867964715,-3.92399336,8.71E-05,0.001849945
FBgn0034706,486.2170384,-2.822158454,0.613036139,-4.603575996,4.15E-06,7.28E-05,486.2170384,-3.195001484,0.686773339,-4.652192073,3.28E-06,0.0001482
FBgn0034707,287.3546774,-1.522702413,0.439324721,-3.46600667,0.00052825,0.003699895,287.3546774,-1.643970707,0.491719397,-3.343310671,0.000827852,0.009305684
FBgn0034741,426.3392381,-4.926080092,1.11375245,-4.422957805,9.74E-06,0.00015077,426.3392381,-6.89541963,1.255690556,-5.491336695,3.99E-08,4.53E-06
FBgn0034763,543.8591864,-2.202850099,0.472296112,-4.664129223,3.10E-06,5.73E-05,543.8591864,-2.262966584,0.528400622,-4.282672071,1.85E-05,0.000569134
FBgn0034786,1150.360088,-2.00493791,0.539310685,-3.717593527,0.00020113,0.001733869,1150.360088,-2.241436731,0.603211402,-3.715839463,0.00020253,0.003398687
FBgn0034860,619.8039387,-2.57697605,0.954263254,-2.700487564,0.006923793,0.028456889,619.8039387,-4.466898741,1.072427801,-4.165220947,3.11E-05,0.000852768
FBgn0034894,401.3159547,-1.520663094,0.607791104,-2.501950232,0.012351129,0.044616659,401.3159547,-2.108891941,0.680648835,-3.098355322,0.00194598,0.017362851
FBgn0034997,431.9681436,-1.747940664,0.689571852,-2.534820205,0.011250505,0.041479091,431.9681436,-2.074981562,0.771733949,-2.688726557,0.007172515,0.042758524
FBgn0034999,1862.564171,-5.298073608,1.03291226,-5.129258129,2.91E-07,8.02E-06,1862.564171,-6.442590556,1.157425191,-5.566312712,2.60E-08,3.23E-06
FBgn0035010,65.89875164,-8.118721089,1.826880476,-4.444035171,8.83E-06,0.000138082,65.89875164,-6.690180445,1.956983922,-3.418617991,0.0006294,0.007629657
FBgn0035154,128.4818404,-4.447753836,1.253057336,-3.549521405,0.000385932,0.00291178,128.4818404,-5.062150899,1.410231806,-3.589587808,0.000331201,0.004918991
FBgn0035237,3434.35649,-4.61030486,0.607395729,-7.59028199,3.19E-14,1.16E-11,3434.35649,-4.330577856,0.679141055,-6.376551414,1.81E-10,5.12E-08
FBgn0035285,1091.465675,-1.677212168,0.405781114,-4.133292831,3.58E-05,0.00042529,1091.465675,-1.449476805,0.453627742,-3.195300178,0.001396855,0.013751291
FBgn0035286,87.18922385,-7.363314467,0.962300857,-7.651780015,1.98E-14,7.48E-12,87.18922385,-7.134668954,1.082954011,-6.588155069,4.45E-11,1.68E-08
FBgn0035323,168.7592391,-2.292250586,0.472256985,-4.853820399,1.21E-06,2.61E-05,168.7592391,-2.313829557,0.529076663,-4.373335134,1.22E-05,0.000409221
FBgn0035346,1038.880887,-4.761779935,0.973054404,-4.893642035,9.90E-07,2.22E-05,1038.880887,-5.160412691,1.089202181,-4.737791369,2.16E-06,0.000109552
FBgn0035398,305.6272669,-1.537940283,0.52771859,-2.914318941,0.003564655,0.017030528,305.6272669,-2.360416605,0.592183449,-3.985955043,6.72E-05,0.001534206
FBgn0035533,1467.796483,-2.202082004,0.441325107,-4.989704804,6.05E-07,1.49E-05,1467.796483,-2.595307075,0.493773304,-5.256070052,1.47E-07,1.31E-05
FBgn0035539,539.802654,-2.542982084,0.926764776,-2.743934762,0.00607076,0.025743408,539.802654,-3.077198523,1.03745061,-2.966115682,0.00301587,0.023721995
FBgn0035574,86.38383207,-4.268375478,0.586858208,-7.27326536,3.51E-13,9.19E-11,86.38383207,-3.236067593,0.648188436,-4.992479679,5.96E-07,3.93E-05
FBgn0035696,974.4997478,-1.516078495,0.478894937,-3.165785179,0.00154665,0.008838172,974.4997478,-2.574513216,0.536492812,-4.798784175,1.60E-06,8.75E-05
FBgn0035708,578.4403349,-3.604644063,1.028298475,-3.505445308,0.000455844,0.003314137,578.4403349,-3.019082252,1.149400643,-2.626657877,0.008622798,0.048637326
FBgn0035767,569.6300488,-4.766968895,0.860756579,-5.538114969,3.06E-08,1.30E-06,569.6300488,-4.714773577,0.963188555,-4.894964286,9.83E-07,6.14E-05
FBgn0035853,823.485425,-1.68516224,0.459623339,-3.666398322,0.000245991,0.002022614,823.485425,-1.657217776,0.513973498,-3.224325345,0.001262699,0.012709189
FBgn0035904,286.8133765,-3.034145309,0.46113658,-6.579710747,4.71E-11,6.26E-09,286.8133765,-3.382204482,0.518434133,-6.52388465,6.85E-11,2.49E-08
FBgn0035916,225.8954356,-1.44417577,0.389020106,-3.712342232,0.00020535,0.001760597,225.8954356,-1.506111835,0.435422632,-3.458965436,0.000542254,0.006957826
FBgn0035959,2405.261352,-1.722138507,0.583020252,-2.95382279,0.003138642,0.015481449,2405.261352,-1.72018292,0.651869926,-2.63884381,0.00831893,0.047405334
FBgn0035968,59.95193806,-2.389171276,0.670730523,-3.562043464,0.000367979,0.00279679,59.95193806,-4.144229499,0.795748861,-5.207961581,1.91E-07,1.58E-05
FBgn0035983,840.53646,-3.11620698,0.603627752,-5.162464732,2.44E-07,7.06E-06,840.53646,-3.537664744,0.675825235,-5.234585158,1.65E-07,1.43E-05
FBgn0035995,2089.845212,-2.447980821,0.655348443,-3.735388167,0.000187426,0.001634507,2089.845212,-2.656672149,0.732845579,-3.625145903,0.000288798,0.004450731
FBgn0036043,828.8527775,-1.948520473,0.482512942,-4.038276084,5.38E-05,0.000591172,828.8527775,-1.904518882,0.539594871,-3.529534815,0.000416291,0.005731445
FBgn0036165,489.8580966,-5.237443338,0.737030595,-7.106141016,1.19E-12,2.62E-10,489.8580966,-4.443744682,0.822865084,-5.400332046,6.65E-08,6.75E-06
FBgn0036291,53.94393499,-2.23850611,0.534020513,-4.191797984,2.77E-05,0.000347544,53.94393499,-2.26463101,0.599880984,-3.775133851,0.000159922,0.002864826
FBgn0036372,399.5919798,-1.76237714,0.317358527,-5.553268598,2.80E-08,1.22E-06,399.5919798,-1.546671619,0.354682421,-4.360722511,1.30E-05,0.000425984
FBgn0036448,4613.152776,-3.208196022,0.563062511,-5.69776172,1.21E-08,6.16E-07,4613.152776,-2.978772936,0.629541507,-4.731654552,2.23E-06,0.000111479
FBgn0036484,682.0458802,-1.443757441,0.440554089,-3.277140032,0.001048643,0.006428542,682.0458802,-1.411743057,0.492612671,-2.865827738,0.004159205,0.029272733
FBgn0036501,1686.50334,-5.745448786,0.933169882,-6.156916222,7.42E-10,5.78E-08,1686.50334,-5.884470621,1.044116849,-5.635835327,1.74E-08,2.35E-06
FBgn0036502,125.4142301,-3.895415871,0.739879963,-5.264929535,1.40E-07,4.64E-06,125.4142301,-2.6048447,0.818431944,-3.182726091,0.001458956,0.014158426
FBgn0036516,1458.77123,-2.210105629,0.45817001,-4.823767559,1.41E-06,2.97E-05,1458.77123,-1.947447819,0.512229689,-3.801903445,0.000143589,0.002664626
FBgn0036518,892.6489353,-2.764000409,0.619267088,-4.463341361,8.07E-06,0.000128547,892.6489353,-2.700486052,0.692568742,-3.899231784,9.65E-05,0.001995781
FBgn0036656,52.40562821,-27.62177579,5.458906577,-5.059946603,4.19E-07,1.08E-05,52.40562821,-19.0941086,6.128737428,-3.115504429,0.001836306,0.016748744
FBgn0036740,895.108313,-1.795712133,0.439534462,-4.08548655,4.40E-05,0.000502726,895.108313,-1.52727855,0.491323201,-3.108500773,0.001880392,0.016937892
FBgn0036756,220.9141318,-4.706791652,1.433795032,-3.282750704,0.001027995,0.006340761,220.9141318,-7.768229526,1.642353359,-4.729937977,2.25E-06,0.000111479
FBgn0036844,177.2282027,-3.249299086,0.742987775,-4.373287415,1.22E-05,0.000183506,177.2282027,-3.675713703,0.835815738,-4.397756033,1.09E-05,0.000381477
FBgn0036846,772.5972476,-4.658635945,0.755186837,-6.168852156,6.88E-10,5.45E-08,772.5972476,-4.073255507,0.843979443,-4.826249669,1.39E-06,8.05E-05
FBgn0037000,63.31136896,-2.79355989,0.75386942,-3.705628343,0.000210867,0.001790334,63.31136896,-2.868063019,0.846210121,-3.389303609,0.000700704,0.008229561
FBgn0037016,806.4638852,-2.710039279,0.573808134,-4.722901467,2.33E-06,4.54E-05,806.4638852,-2.412352459,0.641523682,-3.760348256,0.000169677,0.002985492
FBgn0037021,2004.51093,-4.944913683,0.697078965,-7.093764025,1.31E-12,2.80E-10,2004.51093,-4.969816452,0.779742194,-6.373666181,1.85E-10,5.12E-08
FBgn0037092,789.9190259,-2.267404213,0.571925952,-3.964506603,7.35E-05,0.00076729,789.9190259,-2.26634816,0.639634324,-3.543193468,0.000395313,0.005524939
FBgn0037094,1874.644065,-1.424160889,0.481539811,-2.957514323,0.003101303,0.015355196,1874.644065,-1.533670851,0.538445121,-2.848332714,0.004394895,0.030431906
FBgn0037377,371.9170475,-5.032790009,0.63094016,-7.97665187,1.50E-15,8.34E-13,371.9170475,-4.199905081,0.704121783,-5.964742436,2.45E-09,4.62E-07
FBgn0037378,1011.62591,-5.425347128,0.820187419,-6.614765116,3.72E-11,5.24E-09,1011.62591,-5.020818835,0.91699701,-5.475283756,4.37E-08,4.79E-06
FBgn0037396,288.1887745,-5.220116727,1.416728406,-3.684627698,0.000229037,0.001908171,288.1887745,-6.473307541,1.602355307,-4.039870254,5.35E-05,0.001310163
FBgn0037443,1650.796665,-2.24398183,0.714505984,-3.140606068,0.001685986,0.009464606,1650.796665,-2.797308175,0.799252101,-3.499907192,0.00046542,0.006219517
FBgn0037448,203.2710601,-4.543282266,1.260146844,-3.605359397,0.000311721,0.002449869,203.2710601,-4.111749914,1.408509035,-2.919221541,0.003509067,0.026181974
FBgn0037623,368.5057661,-4.494962814,0.745609167,-6.028577722,1.65E-09,1.15E-07,368.5057661,-3.654731082,0.832056105,-4.39240943,1.12E-05,0.000387263
FBgn0037624,108.3036933,-3.336978944,0.610616494,-5.464934173,4.63E-08,1.84E-06,108.3036933,-2.324276938,0.678345681,-3.426390117,0.000611661,0.0075014
FBgn0037702,1314.570895,-2.268098266,0.446370483,-5.081201273,3.75E-07,9.83E-06,1314.570895,-2.406140009,0.499263987,-4.819374263,1.44E-06,8.19E-05
FBgn0037703,136.7253006,-2.411824441,0.46591376,-5.17654692,2.26E-07,6.75E-06,136.7253006,-2.73165535,0.524229371,-5.210801798,1.88E-07,1.57E-05
FBgn0037721,709.7416752,-7.832021588,1.016851817,-7.702225098,1.34E-14,5.48E-12,709.7416752,-6.709882971,1.126181758,-5.958081744,2.55E-09,4.70E-07
FBgn0037920,70.16764482,-1.518114408,0.298857223,-5.079731361,3.78E-07,9.87E-06,70.16764482,-1.493547496,0.335088588,-4.457172072,8.30E-06,0.000308356
FBgn0037960,343.5137291,-1.849474222,0.535875083,-3.451315949,0.00055786,0.003874211,343.5137291,-2.048000582,0.600001002,-3.413328604,0.000641745,0.007759357
FBgn0037963,681.4215204,-2.056085788,0.489716217,-4.19852502,2.69E-05,0.000338733,681.4215204,-1.509091943,0.547202928,-2.757828707,0.005818668,0.036903737
FBgn0037974,87.99483536,-3.933342882,0.938079757,-4.192972774,2.75E-05,0.000346209,87.99483536,-3.632665191,1.049676063,-3.460748814,0.000538675,0.00693882
FBgn0038071,234.0628165,-1.826707829,0.499048998,-3.660377711,0.000251844,0.002063543,234.0628165,-1.587675473,0.55775886,-2.846526673,0.004419903,0.030560192
FBgn0038100,2427.222861,-2.454221825,0.62733119,-3.912162925,9.15E-05,0.00091386,2427.222861,-3.267178621,0.701695422,-4.656120758,3.22E-06,0.0001461
FBgn0038110,711.5524829,-4.354241287,0.696974928,-6.247342781,4.17E-10,3.64E-08,711.5524829,-4.209081099,0.779713843,-5.398238257,6.73E-08,6.75E-06
FBgn0038206,482.3894063,-1.457569,0.402061776,-3.625236434,0.000288697,0.002296401,482.3894063,-1.509238225,0.449740748,-3.355796053,0.000791369,0.009024669
FBgn0038207,186.0692722,-4.517139527,0.940414658,-4.803348704,1.56E-06,3.23E-05,186.0692722,-4.333304939,1.052091318,-4.118753633,3.81E-05,0.000989676
FBgn0038286,1084.662314,-2.718440263,0.859772023,-3.161815215,0.00156789,0.008928673,1084.662314,-3.516788652,0.961968916,-3.655823584,0.000256358,0.004063376
FBgn0038311,165.8069613,-4.768715244,1.201293276,-3.969651157,7.20E-05,0.000754249,165.8069613,-5.275080093,1.349683745,-3.908382325,9.29E-05,0.001951654
FBgn0038475,118.400025,-1.467859878,0.421567997,-3.481905381,0.00049786,0.003540961,118.400025,-1.571212045,0.472529901,-3.325106077,0.000883849,0.009726464
FBgn0038535,5683.902429,-1.807313023,0.530482543,-3.406922708,0.000656997,0.004422656,5683.902429,-1.744119762,0.593109708,-2.940636007,0.003275392,0.025101302
FBgn0038672,54.38789423,-1.97606299,0.484210823,-4.080997155,4.48E-05,0.000510765,54.38789423,-2.012084831,0.544336701,-3.696397521,0.00021868,0.003643773
FBgn0038799,339.3856272,-6.387840725,1.090346578,-5.858541546,4.67E-09,2.79E-07,339.3856272,-4.152941298,1.20824295,-3.437174038,0.000587818,0.007278897
FBgn0038855,809.885701,-3.593116134,0.786657464,-4.567573941,4.93E-06,8.46E-05,809.885701,-3.861319128,0.880129077,-4.387219133,1.15E-05,0.00039517
FBgn0038912,240.7467088,-2.950041381,0.50559525,-5.834788564,5.39E-09,3.17E-07,240.7467088,-2.532353609,0.564890942,-4.482907092,7.36E-06,0.000277773
FBgn0038981,701.764705,-3.89221197,0.627291306,-6.204791832,5.48E-10,4.45E-08,701.764705,-3.509060774,0.701301173,-5.003643096,5.63E-07,3.76E-05
FBgn0039026,2388.356965,-1.489865865,0.404255578,-3.685455305,0.000228294,0.001903662,2388.356965,-1.538080594,0.452018201,-3.402696155,0.000667244,0.00794696
FBgn0039141,591.4522193,-1.549989127,0.372790625,-4.157800714,3.21E-05,0.000393051,591.4522193,-1.679743829,0.417119416,-4.02700945,5.65E-05,0.001348771
FBgn0039160,736.0943502,-2.467048929,0.599495632,-4.115207511,3.87E-05,0.000454322,736.0943502,-2.202087814,0.670247153,-3.285486262,0.001018065,0.01091065
FBgn0039189,97.87659001,-2.801691578,0.516547708,-5.423877666,5.83E-08,2.24E-06,97.87659001,-1.73510486,0.570371326,-3.042061868,0.002349636,0.019732339
FBgn0039203,87.62636399,-7.435818539,1.236509152,-6.01355722,1.81E-09,1.22E-07,87.62636399,-7.756349684,1.45789944,-5.320222693,1.04E-07,9.40E-06
FBgn0039223,471.9517551,-2.55613852,0.81459188,-3.137937639,0.001701411,0.009522851,471.9517551,-2.571993791,0.91105915,-2.823081014,0.004756455,0.032335168
FBgn0039465,208.7764234,-1.617517399,0.59643754,-2.71196444,0.006688577,0.027788532,208.7764234,-2.244338626,0.668963729,-3.354948153,0.000793799,0.009041443
FBgn0039593,105.0629361,-3.450660827,1.008335976,-3.422133998,0.000621317,0.004246115,105.0629361,-4.700307372,1.156011072,-4.065970896,4.78E-05,0.001193418
FBgn0039632,657.8898769,-2.117379386,0.497959965,-4.25210767,2.12E-05,0.00028169,657.8898769,-2.21134435,0.55707854,-3.969537854,7.20E-05,0.001617339
FBgn0039637,1498.718056,-3.153179801,0.863652832,-3.650980678,0.000261241,0.002118455,1498.718056,-3.574466125,0.966092291,-3.699922002,0.000215666,0.0035999
FBgn0039714,1395.781525,-3.460856831,1.013829932,-3.413646336,0.000640997,0.004349097,1395.781525,-3.825577965,1.133946019,-3.373686136,0.000741689,0.008641773
FBgn0039886,187.7404868,-6.847200721,0.856460904,-7.994761571,1.30E-15,7.65E-13,187.7404868,-5.734644195,0.944982079,-6.06852164,1.29E-09,2.71E-07
FBgn0040089,101.0844084,-3.397120829,0.462845798,-7.339638484,2.14E-13,5.94E-11,101.0844084,-3.692824817,0.523478079,-7.054402018,1.73E-12,7.78E-10
FBgn0040153,3303.19113,-4.929712347,1.038944015,-4.744925885,2.09E-06,4.15E-05,3303.19113,-4.974231577,1.161706198,-4.281832691,1.85E-05,0.000569425
FBgn0040238,127.0583477,-2.880428182,0.607036587,-4.745065194,2.08E-06,4.15E-05,127.0583477,-2.827750661,0.680856131,-4.153227876,3.28E-05,0.00088586
FBgn0040491,182.4555517,-6.000517727,0.924529976,-6.490344154,8.56E-11,1.04E-08,182.4555517,-5.999520234,1.040210845,-5.767600159,8.04E-09,1.31E-06
FBgn0040726,103.7382418,-4.205073913,0.857411912,-4.904380091,9.37E-07,2.12E-05,103.7382418,-4.800483919,0.965791354,-4.970518631,6.68E-07,4.37E-05
FBgn0040752,1673.948022,-2.51127914,0.428886936,-5.855340721,4.76E-09,2.82E-07,1673.948022,-2.858324,0.479930421,-5.95570498,2.59E-09,4.70E-07
FBgn0041582,436.8444643,-3.203538862,0.658407341,-4.86558801,1.14E-06,2.49E-05,436.8444643,-3.473900408,0.737140268,-4.712672144,2.44E-06,0.000118855
FBgn0041630,420.4671748,-2.310783254,0.407901549,-5.665051437,1.47E-08,7.30E-07,420.4671748,-1.919685671,0.455752025,-4.21212757,2.53E-05,0.000736365
FBgn0042135,2308.741103,-3.6694654,0.590996489,-6.208946187,5.33E-10,4.37E-08,2308.741103,-3.596354886,0.66087835,-5.441780452,5.28E-08,5.53E-06
FBgn0043362,2359.331666,-4.785390066,0.852553382,-5.613009305,1.99E-08,9.42E-07,2359.331666,-4.915172866,0.953562324,-5.154537616,2.54E-07,1.97E-05
FBgn0044047,542.451899,-2.239829494,0.63008232,-3.554820415,0.000378237,0.00286059,542.451899,-2.222190921,0.704682684,-3.153463215,0.001613456,0.01522783
FBgn0050104,5987.615798,-2.284878552,0.877614813,-2.603509557,0.00922747,0.035491136,5987.615798,-3.509460881,0.981302868,-3.576327957,0.000348454,0.00507141
FBgn0050115,1852.994228,-2.057981131,0.580410631,-3.545733005,0.000391523,0.002942192,1852.994228,-2.227112007,0.649032087,-3.431435904,0.000600395,0.007393105
FBgn0050197,260.6425309,-6.749968542,1.067874628,-6.320937275,2.60E-10,2.50E-08,260.6425309,-6.090942883,1.191668611,-5.111272402,3.20E-07,2.30E-05
FBgn0050344,1883.700349,-4.047754752,0.807058706,-5.015440291,5.29E-07,1.32E-05,1883.700349,-3.985658359,0.902478414,-4.416347581,1.00E-05,0.000359965
FBgn0051075,5762.288315,-3.393041905,0.79702408,-4.257138509,2.07E-05,0.000276598,5762.288315,-2.612550009,0.891048674,-2.931994723,0.003367925,0.025553417
FBgn0051224,1538.076367,-2.057022631,0.4738307,-4.341260774,1.42E-05,0.000203669,1538.076367,-1.82397314,0.529745055,-3.44311499,0.000575055,0.007233664
FBgn0051363,1652.430649,-5.270331059,0.560749574,-9.398725036,5.52E-21,7.44E-18,1652.430649,-4.7445746,0.626710708,-7.570597623,3.72E-14,2.50E-11
FBgn0051637,636.4883455,-2.868422912,0.488863417,-5.867534395,4.42E-09,2.67E-07,636.4883455,-2.772616095,0.546812492,-5.070506133,3.97E-07,2.76E-05
FBgn0051781,244.0985809,-3.474874555,0.905965459,-3.835548609,0.000125284,0.001179198,244.0985809,-4.17497094,1.022315328,-4.083838741,4.43E-05,0.001126071
FBgn0051956,104.5129094,-3.307272386,1.245379022,-2.655635214,0.007915919,0.031532191,104.5129094,-5.101518486,1.425311327,-3.579230999,0.000344607,0.005038739
FBgn0052039,227.6393387,-1.594141458,0.515882663,-3.090124113,0.002000729,0.01084418,227.6393387,-1.678272169,0.577289215,-2.907160096,0.003647265,0.026789217
FBgn0052100,212.7744138,-3.188046304,0.64967551,-4.907136342,9.24E-07,2.10E-05,212.7744138,-3.427381653,0.728919144,-4.702005267,2.58E-06,0.00012333
FBgn0052137,1700.740771,-3.03054688,0.606339936,-4.99809876,5.79E-07,1.43E-05,1700.740771,-2.923877744,0.677996656,-4.312525314,1.61E-05,0.000510275
FBgn0052512,114.459309,-3.577092712,0.594834419,-6.013594029,1.81E-09,1.22E-07,114.459309,-2.401752606,0.659641236,-3.640998279,0.000271583,0.004234451
FBgn0052762,2088.775763,-42.2759063,5.44919042,-7.758199483,8.61E-15,4.06E-12,2088.775763,-26.66515289,6.12008545,-4.356990292,1.32E-05,0.000430312
FBgn0053099,106.7820342,-4.329744746,0.733522593,-5.90267401,3.58E-09,2.25E-07,106.7820342,-2.606308189,0.811595241,-3.211339908,0.001321176,0.013129618
FBgn0053126,680.7101307,-4.122301863,1.273454275,-3.23710238,0.001207501,0.007221268,680.7101307,-6.314434152,1.433998521,-4.403375638,1.07E-05,0.000376461
FBgn0053198,92.36827689,-2.451277158,0.461012606,-5.317158629,1.05E-07,3.61E-06,92.36827689,-2.164956318,0.515100932,-4.20297496,2.63E-05,0.00075325
FBgn0053523,638.8857147,-1.558502431,0.523821164,-2.975256708,0.002927435,0.01469326,638.8857147,-1.918848621,0.586113083,-3.273853933,0.001060914,0.011204349
FBgn0053556,194.2319868,-2.004508812,0.376635286,-5.322148211,1.03E-07,3.54E-06,194.2319868,-2.254729745,0.423189864,-5.327938912,9.93E-08,9.33E-06
FBgn0085235,77.07479694,-8.207202653,2.065331908,-3.973793568,7.07E-05,0.000745385,77.07479694,-9.050958551,2.426862773,-3.729489221,0.000191868,0.003284047
FBgn0085305,730.3116448,-5.613120618,1.592795957,-3.524067595,0.000424976,0.003138565,730.3116448,-6.068112452,1.782060861,-3.405109547,0.000661375,0.007939547
FBgn0085307,512.7164964,-2.781705596,1.052354651,-2.643315723,0.008209844,0.032423384,512.7164964,-5.808169144,1.181624009,-4.915412261,8.86E-07,5.65E-05
FBgn0085377,190.0255119,-3.010145588,0.585188395,-5.143891459,2.69E-07,7.55E-06,190.0255119,-2.99464521,0.655565239,-4.568035387,4.92E-06,0.000203642
FBgn0085407,212.8991097,-4.559429086,0.706361763,-6.454807329,1.08E-10,1.21E-08,212.8991097,-4.848129258,0.796381011,-6.087700722,1.15E-09,2.46E-07
FBgn0085421,350.8724974,-4.986249247,1.390372543,-3.586268495,0.000335444,0.002597347,350.8724974,-5.389043483,1.561819539,-3.450490501,0.000559569,0.007093137
FBgn0086254,440.4343048,-3.428448542,0.645789252,-5.308927846,1.10E-07,3.74E-06,440.4343048,-3.017276107,0.721910955,-4.179568252,2.92E-05,0.000814925
FBgn0086655,449.7043387,-2.286672659,0.502490387,-4.550679416,5.35E-06,9.05E-05,449.7043387,-2.192053756,0.562063252,-3.900012581,9.62E-05,0.001993728
FBgn0250823,1817.389622,-1.955016701,0.556071007,-3.515768085,0.000438484,0.003215662,1817.389622,-2.16771889,0.621839921,-3.485975759,0.000490345,0.006495011
FBgn0250869,410.0332843,-2.643365466,0.686083875,-3.852831357,0.00011676,0.001113409,410.0332843,-3.74932568,0.769808183,-4.870467424,1.11E-06,6.86E-05
FBgn0259168,2274.620225,-3.4669186,0.776169571,-4.466702545,7.94E-06,0.000126803,2274.620225,-4.158206938,0.868420948,-4.788238868,1.68E-06,9.12E-05
FBgn0259236,1163.93399,-5.265227565,1.196195177,-4.401645873,1.07E-05,0.000163948,1163.93399,-6.26552578,1.340014982,-4.675713231,2.93E-06,0.000135424
FBgn0259685,4810.145677,-3.383949486,0.612277166,-5.526826206,3.26E-08,1.36E-06,4810.145677,-3.182592042,0.684573419,-4.649014923,3.34E-06,0.000149784
FBgn0259950,14053.25521,-4.127096259,1.308435246,-3.15422278,0.001609262,0.009103937,14053.25521,-3.906849008,1.462873195,-2.670668259,0.007570042,0.044564961
FBgn0259984,519.3456921,-1.658425567,0.380352335,-4.360235012,1.30E-05,0.000192961,519.3456921,-1.567157203,0.425322688,-3.684631094,0.000229034,0.003755619
FBgn0260745,2050.142042,-1.637638355,0.41293836,-3.965817932,7.31E-05,0.000764775,2050.142042,-1.579577396,0.461704594,-3.421186225,0.000623486,0.007587224
FBgn0260862,113.8170832,-1.498919022,0.47758024,-3.138570018,0.001697744,0.009519275,113.8170832,-1.656790841,0.535456154,-3.094167145,0.001973663,0.017560011
FBgn0260941,603.5977542,-1.931094508,0.34556926,-5.588154764,2.29E-08,1.05E-06,603.5977542,-2.18797283,0.387119742,-5.651927789,1.59E-08,2.31E-06
