Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0022355,1417.588575,3.732699946,0.684517752,5.453036003,4.95E-08,5.31E-06,1417.588575,3.428912453,0.6143245,5.581598088,2.38E-08,1.07E-06
FBgn0023507,1211.319546,2.634663591,0.76059206,3.463964101,0.000532278,0.00689548,1211.319546,3.036973824,0.681254922,4.457911022,8.28E-06,0.000130742
FBgn0023535,65.02092719,3.234472838,0.658867802,4.909137806,9.15E-07,5.75E-05,65.02092719,3.578493302,0.614357624,5.824772348,5.72E-09,3.35E-07
FBgn0023542,417.4949508,1.499551164,0.546049744,2.74618051,0.006029358,0.037812284,417.4949508,1.491542539,0.489801629,3.045197177,0.002325278,0.012196717
FBgn0024293,547.3942982,2.685655154,0.557424066,4.81797489,1.45E-06,8.19E-05,547.3942982,3.720232294,0.502121019,7.409035178,1.27E-13,3.75E-11
FBgn0024364,254.5873634,1.631742046,0.611609913,2.667945714,0.007631659,0.0448158,254.5873634,1.426987275,0.549307759,2.597791949,0.009382532,0.035940968
FBgn0025620,931.2263029,1.78641665,0.661274865,2.701473689,0.006903294,0.041547522,931.2263029,2.87345407,0.592142909,4.852636119,1.22E-06,2.61E-05
FBgn0026015,1067.318777,1.644191108,0.384485855,4.276337057,1.90E-05,0.00057988,1067.318777,1.477191377,0.344799709,4.284201342,1.83E-05,0.000253025
FBgn0026315,254.6468475,2.405574252,0.706888647,3.403045533,0.000666392,0.00794696,254.6468475,3.188175102,0.635409096,5.017515683,5.23E-07,1.31E-05
FBgn0026576,374.1982943,1.573371089,0.405596384,3.879154624,0.00010482,0.00212137,374.1982943,2.142584821,0.365139387,5.867854571,4.41E-09,2.67E-07
FBgn0026721,534.0282611,1.451080844,0.520714953,2.786708614,0.005324633,0.034751984,534.0282611,1.971519355,0.466810536,4.223382299,2.41E-05,0.000310917
FBgn0027334,204.2055593,2.125354639,0.686375044,3.096491717,0.001958253,0.017439365,204.2055593,2.090063572,0.617456571,3.384956402,0.000711896,0.004754878
FBgn0027493,3369.085347,1.81753895,0.479759778,3.788435448,0.000151599,0.002744203,3369.085347,2.189019406,0.429398318,5.097876059,3.43E-07,9.23E-06
FBgn0027512,1937.73303,1.824240444,0.610640775,2.987419965,0.002813429,0.022428955,1937.73303,1.44931894,0.546529323,2.651859432,0.008004986,0.031787378
FBgn0027657,404.9401304,2.076938351,0.650213162,3.194242246,0.001401984,0.013787396,404.9401304,3.369925072,0.58378871,5.772508124,7.81E-09,4.33E-07
FBgn0028473,13842.20809,1.431795168,0.538125377,2.660709252,0.007797626,0.045254618,13842.20809,2.059612789,0.481364137,4.278700117,1.88E-05,0.000256944
